student_id,name,program,year
8038,Heather Rojas DDS,Data Science,Sophomore
8039,Ashley Shepard,Information Technology,Senior
8040,Jessica Vasquez,Information Technology,Junior
8041,Melinda Rosario,Electrical Engineering,Junior
8042,Jennifer Sanchez,Chemistry,Sophomore
8043,Christina Davis DDS,Civil Engineering,Senior
8044,Mrs. Heather Meyers,Civil Engineering,Sophomore
8045,Nicole Garcia,Information Technology,Sophomore
8046,Lisa Robinson,Mechanical Engineering,Junior
8047,Katie Davis,Civil Engineering,Junior
8048,Christine Farrell,Information Technology,Sophomore
8049,Mariah Eaton,Marketing,Junior
8050,Joseph Gould,Information Technology,Sophomore
8051,Ashley Clark,Psychology,Senior
8052,Kathryn Simmons,Information Technology,Junior
8053,Colin Vega Jr.,Civil Engineering,Junior
8054,Robert Vazquez,Marketing,Senior
8055,Bryan Monroe,Psychology,Sophomore
8056,Louis Rose,Data Science,Junior
8057,Andrew Abbott,Information Technology,Senior
8058,Lance Brown,Economics,Junior
8059,Christopher Howard,Data Science,Senior
8060,Jose Cook,Marketing,Senior
8061,Michael Mckee,Mathematics,Sophomore
8062,Cynthia Harper,Physics,Junior
8063,Olivia Martinez,Economics,Senior
8064,Mr. Nicholas Munoz,Physics,Sophomore
8065,Thomas Waters,Mathematics,Senior
8066,Ashley Stokes,Data Science,Junior
8067,Kyle Singh,Psychology,Senior
8068,Spencer Jones,Civil Engineering,Sophomore
8069,Vicki Fry,Information Technology,Senior
8070,Johnny Fisher,Computer Science,Senior
8071,Timothy Fuentes,Electrical Engineering,Sophomore
8072,Michelle Sullivan MD,Mathematics,Sophomore
8073,Jennifer Duncan,Civil Engineering,Sophomore
8074,David Summers,Computer Science,Junior
8075,Kristen Flores,Civil Engineering,Junior
8076,James Parsons,Marketing,Senior
8077,Alexa Ingram,Psychology,Sophomore
8078,James Stanley,Chemistry,Sophomore
8079,Tyler Williams,Electrical Engineering,Senior
8080,Melissa Torres,Mechanical Engineering,Senior
8081,Lauren Marshall,Finance,Junior
8082,Suzanne Johnson,Mathematics,Sophomore
8083,Miss Sharon Park,Marketing,Junior
8084,Mark Mcclain,Finance,Junior
8085,Tracy Frost,Chemistry,Senior
8086,Jordan Jones,Finance,Sophomore
8087,Victor Ruiz,Civil Engineering,Sophomore
8088,Jodi Mendoza,Economics,Junior
8089,John Perez,Electrical Engineering,Junior
8090,Adam Gillespie,Psychology,Sophomore
8091,Matthew Lucas,Marketing,Sophomore
8092,Theresa Davis,Data Science,Senior
8093,Sherry Franco,Physics,Sophomore
8094,Robert Jenkins,Information Technology,Junior
8095,Cathy Young,Mathematics,Sophomore
8096,Steven Davis,Marketing,Senior
8097,Mariah Collins,Chemistry,Sophomore
8098,Edward Stanton,Mathematics,Junior
8099,Debra Caldwell,Psychology,Junior
8100,Brooke Ramirez,Biology,Senior
8101,Nicole Smith,Chemistry,Sophomore
8102,Jessica Bell,Psychology,Sophomore
8103,Ann Barnett,Physics,Sophomore
8104,Mary Whitney,Finance,Senior
8105,Donald Salazar,Mathematics,Senior
8106,Ashley Simpson,Marketing,Senior
8107,Joshua Mann,Physics,Junior
8108,Julie Flores,Marketing,Sophomore
8109,Brandi Roberson,Finance,Senior
8110,Melinda Hanson DDS,Information Technology,Senior
8111,Janice Jones,Economics,Junior
8112,Penny Johnson,Electrical Engineering,Sophomore
8113,James Jensen,Computer Science,Junior
8114,Kenneth Branch,Biology,Junior
8115,Tyler Allen,Mathematics,Junior
8116,James Aguilar,Civil Engineering,Sophomore
8117,Jessica Thompson,Data Science,Sophomore
8118,Gregory Hall,Finance,Senior
8119,Keith Davis,Chemistry,Senior
8120,Rodney Patton,Computer Science,Sophomore
8121,Michael Houston,Economics,Sophomore
8122,Rachel Torres,Civil Engineering,Senior
8123,Mark Hernandez,Marketing,Senior
8124,Jeff Thompson,Psychology,Sophomore
8125,Debra Lee,Chemistry,Sophomore
8126,Megan Ryan,Biology,Senior
8127,David Clark,Mechanical Engineering,Senior
8128,Todd Rojas,Information Technology,Senior
8129,Steven King,Economics,Sophomore
8130,Jeffrey Stokes,Physics,Senior
8131,Casey Wright,Computer Science,Sophomore
8132,Janet Oliver,Computer Science,Junior
8133,Gary Smith,Finance,Sophomore
8134,Gerald Wall,Electrical Engineering,Junior
8135,Hannah Dickson,Biology,Junior
8136,Madeline Boyle,Physics,Sophomore
8137,Virginia Lynch,Computer Science,Sophomore
8138,Tammy Bridges,Computer Science,Sophomore
8139,Danielle Simmons,Finance,Senior
8140,Shelly Henderson,Psychology,Junior
8141,Frank Davis,Electrical Engineering,Senior
8142,Jennifer Williams,Mechanical Engineering,Sophomore
8143,Robert Mills,Finance,Junior
8144,Philip Yates,Computer Science,Junior
8145,Chad Romero,Civil Engineering,Junior
8146,Timothy Odom,Mechanical Engineering,Sophomore
8147,Lisa Morales,Biology,Senior
8148,Victor Jordan,Biology,Senior
8149,Lisa Scott,Data Science,Sophomore
8150,Michael Ellis,Economics,Sophomore
8151,Maria Brennan,Marketing,Junior
8152,Jessica Williams,Chemistry,Sophomore
8153,Lisa Odonnell,Chemistry,Junior
8154,Victor Lewis,Computer Science,Sophomore
8155,Rebecca Tapia,Mathematics,Sophomore
8156,Joan Rogers,Marketing,Sophomore
8157,Mr. Jeffrey Nguyen,Mathematics,Junior
8158,Angela Luna,Mechanical Engineering,Senior
8159,Alejandro Davis,Marketing,Sophomore
8160,Eduardo Hart DDS,Civil Engineering,Sophomore
8161,Duane Clark,Psychology,Senior
8162,Lisa Bowman,Mathematics,Sophomore
8163,Jose Smith,Information Technology,Sophomore
8164,Tammy Nguyen,Data Science,Junior
8165,Maria Harrington,Data Science,Junior
8166,Michael Gibbs,Computer Science,Junior
8167,Greg Williams,Chemistry,Senior
8168,Nicole Baker,Electrical Engineering,Sophomore
8169,Justin Jones,Physics,Sophomore
8170,Kimberly Jackson,Marketing,Junior
8171,Jeremy Turner,Economics,Senior
8172,Carlos Brown,Information Technology,Senior
8173,Shannon Ryan,Information Technology,Sophomore
8174,Yvonne Patterson,Physics,Senior
8175,James Rivas,Mathematics,Junior
8176,Rachel Soto,Mechanical Engineering,Senior
8177,Danielle Lucas,Psychology,Junior
8178,Olivia Russell,Psychology,Sophomore
8179,Amber Cruz,Economics,Senior
8180,Gregory Smith,Physics,Junior
8181,Alison Miller,Civil Engineering,Senior
8182,Jessica Lane,Physics,Senior
8183,Angela Drake,Mathematics,Senior
8184,April Carter,Physics,Junior
8185,Shannon Hernandez,Mechanical Engineering,Senior
8186,Michelle Stevens,Finance,Sophomore
8187,Olivia Williams,Computer Science,Junior
8188,Garrett Thomas,Biology,Senior
8189,Nicole Lewis,Marketing,Junior
8190,Douglas Fuller,Physics,Sophomore
8191,Jordan Harper,Mathematics,Sophomore
8192,Michelle Hall,Psychology,Senior
8193,Megan Hernandez,Mathematics,Junior
8194,Jeremiah Fisher,Mechanical Engineering,Senior
8195,Ryan Barrera,Mathematics,Sophomore
8196,Daniel Martinez,Chemistry,Senior
8197,Douglas Howard,Psychology,Sophomore
8198,Jeffrey Leonard,Computer Science,Sophomore
8199,Jasmine Hahn,Mechanical Engineering,Junior
8200,Erik Williams,Electrical Engineering,Junior
8201,Susan Melendez,Information Technology,Sophomore
8202,Robin Baker,Economics,Sophomore
8203,Raymond Brooks III,Physics,Junior
8204,David Mitchell,Marketing,Junior
8205,Felicia Matthews,Physics,Sophomore
8206,Jill Stevens,Computer Science,Junior
8207,Roger Johnson,Psychology,Senior
8208,Cynthia Price,Biology,Junior
8209,John Johnson,Computer Science,Junior
8210,Alison Delacruz,Biology,Junior
8211,Henry Parker,Computer Science,Sophomore
8212,Curtis Davis,Mathematics,Junior
8213,John Clark,Data Science,Senior
8214,Amy Chapman,Biology,Senior
8215,Maria Williams,Computer Science,Senior
8216,Nancy Hogan,Physics,Sophomore
8217,Howard Hunter,Finance,Junior
8218,Dylan Baker,Computer Science,Senior
8219,William Mcbride,Civil Engineering,Junior
8220,Jenny Sanchez,Psychology,Junior
8221,Suzanne Hancock,Civil Engineering,Senior
8222,Jason Riggs,Mathematics,Sophomore
8223,Suzanne Lambert,Chemistry,Senior
8224,Tyler Green,Psychology,Senior
8225,Zachary Doyle,Biology,Junior
8226,Noah Briggs,Civil Engineering,Senior
8227,Nicole Ward,Mechanical Engineering,Sophomore
8228,Blake Norris,Civil Engineering,Sophomore
8229,Latoya Fitzgerald,Finance,Junior
8230,Wendy Miller,Mechanical Engineering,Senior
8231,Stephen Shaw,Physics,Senior
8232,Jo Hickman,Economics,Junior
8233,Billy Cross,Marketing,Senior
8234,Jeffery Davis,Marketing,Senior
8235,Maria Dixon,Physics,Sophomore
8236,Diana Murray,Biology,Junior
8237,Jennifer Curtis,Mechanical Engineering,Sophomore
8238,Janet Mcclure,Data Science,Sophomore
8239,Alexis Watson,Physics,Senior
8240,Jared Spence,Physics,Sophomore
8241,Alice May,Mathematics,Senior
8242,Nathan Miles,Physics,Junior
8243,April White,Marketing,Junior
8244,Kathleen Odonnell,Computer Science,Senior
8245,Emily Massey,Physics,Junior
8246,Lisa Henderson,Physics,Senior
8247,Andrea Brown,Physics,Senior
8248,Shawn Patel,Civil Engineering,Senior
8249,Eric Parker,Computer Science,Sophomore
8250,Cindy Garza,Physics,Senior
8251,Jesse Yang,Electrical Engineering,Junior
8252,Dean Evans,Psychology,Junior
8253,Carl Lopez,Psychology,Sophomore
8254,Diane Smith,Economics,Junior
8255,Shelly Jackson,Computer Science,Junior
8256,Rachel Castillo,Computer Science,Junior
8257,Hunter Miller,Computer Science,Junior
8258,Melanie Fischer,Economics,Senior
8259,Eric Camacho,Psychology,Senior
8260,Eric Harris DVM,Mathematics,Junior
8261,Angela Craig,Computer Science,Senior
8262,Henry Brooks,Information Technology,Junior
8263,Tony Barnes,Marketing,Senior
8264,Robert Bailey,Chemistry,Sophomore
8265,Taylor Parsons,Economics,Sophomore
8266,Christopher Wilson,Physics,Junior
8267,Erin Mcdowell,Physics,Junior
8268,Amy Ray,Data Science,Sophomore
8269,Stephen Leon,Electrical Engineering,Sophomore
8270,Christopher Bolton,Data Science,Senior
8271,Erin Aguirre,Electrical Engineering,Sophomore
8272,Valerie Rodriguez,Mathematics,Sophomore
8273,Peter Thompson,Electrical Engineering,Sophomore
8274,Terri Davis,Data Science,Senior
8275,Joseph Blevins,Finance,Junior
8276,Steven Cannon,Marketing,Junior
8277,Wendy Horne,Computer Science,Senior
8278,David Cruz,Mechanical Engineering,Sophomore
8279,Michael Hendrix,Computer Science,Senior
8280,Thomas Garcia,Physics,Junior
8281,Jacqueline Ford,Computer Science,Senior
8282,Vanessa Boone,Psychology,Junior
8283,Nancy Garcia,Finance,Senior
8284,Ernest Kennedy,Computer Science,Senior
8285,Brandon Miller,Mathematics,Junior
8286,Anita Wright,Information Technology,Sophomore
8287,Martin Cox,Finance,Junior
8288,Tiffany Flores,Information Technology,Senior
8289,Anthony Parker,Information Technology,Sophomore
8290,Jeremy Miller,Mathematics,Junior
8291,Stephanie Jensen,Marketing,Junior
8292,Jennifer Austin,Psychology,Senior
8293,Randy Flores,Biology,Sophomore
8294,Ryan Reynolds,Electrical Engineering,Junior
8295,Elizabeth Travis,Physics,Sophomore
8296,Richard Harmon,Computer Science,Junior
8297,Kevin Thomas,Marketing,Junior
8298,Shannon Harper,Chemistry,Junior
8299,Anthony Parker,Electrical Engineering,Junior
8300,Luke Gross,Economics,Junior
8301,Jason Garcia,Marketing,Sophomore
8302,Janet Davidson,Data Science,Junior
8303,Anna Brown,Computer Science,Junior
8304,Sara Park,Data Science,Senior
8305,Brandi Beck,Computer Science,Sophomore
8306,Patrick Sullivan,Marketing,Sophomore
8307,Roger Buckley,Civil Engineering,Junior
8308,Bradley Cochran,Finance,Senior
8309,Mark Jackson,Civil Engineering,Senior
8310,Sara Carroll,Finance,Senior
8311,Charles Rice,Mechanical Engineering,Junior
8312,Kathleen Marsh,Mathematics,Junior
8313,Nichole Smith,Psychology,Senior
8314,Brenda Marsh,Computer Science,Senior
8315,Taylor Schultz,Mechanical Engineering,Sophomore
8316,Peter Arnold MD,Biology,Senior
8317,Brooke Johnson,Information Technology,Sophomore
8318,Mary Durham,Mathematics,Senior
8319,Gerald Snyder,Finance,Senior
8320,Robert Hawkins,Electrical Engineering,Senior
8321,Brianna Bailey,Mechanical Engineering,Junior
8322,Cody Love,Finance,Senior
8323,Michael Hunt,Information Technology,Senior
8324,Maria Mccarthy,Civil Engineering,Sophomore
8325,Mark Black,Marketing,Junior
8326,James Roberts,Electrical Engineering,Senior
8327,Rick Decker,Finance,Junior
8328,Jason Howard,Chemistry,Junior
8329,John Hayes,Mathematics,Senior
8330,Melissa Lawson,Physics,Sophomore
8331,Mitchell Johnson,Chemistry,Sophomore
8332,Madison Stanton,Civil Engineering,Junior
8333,Erin Myers,Mathematics,Junior
8334,Christina Davis,Chemistry,Senior
8335,Mark Gomez,Information Technology,Senior
8336,Connie Hansen,Mathematics,Junior
8337,Tammy Ramos,Mechanical Engineering,Junior
8338,Hannah Terry,Chemistry,Sophomore
8339,Lisa Gallegos,Chemistry,Senior
8340,James Haley,Finance,Sophomore
8341,Carl Pennington,Chemistry,Senior
8342,Allison Davis,Economics,Senior
8343,Nicholas Lee,Mathematics,Junior
8344,Thomas Olson,Civil Engineering,Junior
8345,Mary West,Mathematics,Senior
8346,Nicole Gilbert,Psychology,Sophomore
8347,Alan Murphy,Finance,Sophomore
8348,Monica Vincent,Civil Engineering,Junior
8349,Rebecca Hubbard,Electrical Engineering,Senior
8350,Kristin Sampson,Electrical Engineering,Sophomore
8351,Elizabeth Lawrence,Marketing,Junior
8352,Debbie Lamb,Civil Engineering,Junior
8353,Tina Hall,Chemistry,Junior
8354,Justin Chapman,Information Technology,Sophomore
8355,Tina Ortiz,Biology,Junior
8356,Anthony Elliott,Finance,Sophomore
8357,Beth Cross,Marketing,Junior
8358,Robert Scott MD,Electrical Engineering,Sophomore
8359,Robin Rice,Data Science,Junior
8360,Sandra Rivera,Computer Science,Sophomore
8361,Brittany Macdonald,Information Technology,Junior
8362,Matthew Bates,Physics,Senior
8363,Shelia Moore,Mechanical Engineering,Junior
8364,Michelle Santana,Mechanical Engineering,Sophomore
8365,Ashley Robinson,Data Science,Sophomore
8366,Daniel Kim,Psychology,Junior
8367,Grace Nichols,Computer Science,Senior
8368,Tom Henderson,Data Science,Sophomore
8369,Margaret Shaw,Data Science,Senior
8370,Jennifer Nguyen,Psychology,Senior
8371,Karen Adams,Biology,Junior
8372,Gabriel Andrews,Chemistry,Sophomore
8373,Bobby Howard,Biology,Senior
8374,Timothy Morris,Finance,Sophomore
8375,Richard Rivera,Mechanical Engineering,Junior
8376,Tammy Graves,Information Technology,Junior
8377,Joshua Ellis III,Psychology,Junior
8378,Amy Fields,Marketing,Senior
8379,Janice Clay,Marketing,Sophomore
8380,Jessica Morris,Mechanical Engineering,Sophomore
8381,Paul Wilson,Information Technology,Senior
8382,Katherine Scott,Chemistry,Junior
8383,Louis Kelly,Biology,Senior
8384,Randall Osborne,Economics,Senior
8385,Stephen Carr,Psychology,Junior
8386,Kyle Young,Physics,Junior
8387,Susan Williams,Mechanical Engineering,Sophomore
8388,Heather Gordon,Mechanical Engineering,Sophomore
8389,Russell Foster,Mechanical Engineering,Senior
8390,Andrew Blake,Psychology,Senior
8391,John Fowler,Information Technology,Sophomore
8392,Douglas Martinez,Computer Science,Senior
8393,Joshua Mcgee,Marketing,Junior
8394,Matthew Jackson,Electrical Engineering,Senior
8395,Juan Bradley,Economics,Junior
8396,Dawn Pena,Chemistry,Junior
8397,Bradley Schultz,Data Science,Senior
8398,Amanda Smith,Mechanical Engineering,Senior
8399,Thomas Spencer,Physics,Sophomore
8400,Scott Harrell,Mathematics,Junior
8401,David Norton,Economics,Junior
8402,Jennifer Burgess,Computer Science,Senior
8403,Gregory Green,Finance,Senior
8404,Alan Sanchez,Marketing,Senior
8405,James Gilbert,Psychology,Junior
8406,Scott Velazquez,Physics,Junior
8407,Jennifer Graves,Biology,Junior
8408,Anthony Cook II,Civil Engineering,Sophomore
8409,Sarah Evans,Data Science,Sophomore
8410,Ashley Vazquez,Psychology,Senior
8411,Samantha Bailey,Mechanical Engineering,Sophomore
8412,Mark Vega,Biology,Senior
8413,Holly Williams,Physics,Senior
8414,Dr. Tiffany Booker,Marketing,Junior
8415,Sarah Banks,Information Technology,Junior
8416,Kristin Valencia,Physics,Sophomore
8417,Jordan Baxter,Information Technology,Junior
8418,Ann Moore,Physics,Junior
8419,David Dunlap,Economics,Sophomore
8420,John Hunt,Data Science,Junior
8421,James Griffin,Physics,Senior
8422,Sandra Guerra,Civil Engineering,Sophomore
8423,Angela Harrington,Mathematics,Senior
8424,Laura Garcia,Physics,Sophomore
8425,Joy Brooks,Information Technology,Sophomore
8426,Kenneth Watts,Finance,Senior
8427,Ricky Munoz,Civil Engineering,Sophomore
8428,Daniel Garcia,Computer Science,Senior
8429,Lisa Thompson,Computer Science,Senior
8430,Olivia Holmes,Finance,Sophomore
8431,Mary Alvarez,Computer Science,Junior
8432,Jeffrey Gray,Psychology,Sophomore
8433,Steven Olson,Chemistry,Sophomore
8434,Eric Salazar,Physics,Senior
8435,Michelle Fowler,Biology,Senior
8436,William Reynolds,Economics,Senior
8437,Johnathan Rogers,Data Science,Junior
8438,Justin Sampson,Physics,Sophomore
8439,Sandra Baker,Mechanical Engineering,Senior
8440,Stephanie Tucker,Psychology,Sophomore
8441,Melissa Evans,Economics,Junior
8442,Daniel Wheeler,Economics,Junior
8443,Zachary Beck,Information Technology,Sophomore
8444,Travis Schneider,Physics,Senior
8445,Scott Miranda,Electrical Engineering,Sophomore
8446,Deborah Alvarado,Chemistry,Sophomore
8447,Mary Benson,Mechanical Engineering,Sophomore
8448,Mr. Tommy Mcdonald,Mechanical Engineering,Sophomore
8449,Jennifer Garcia,Chemistry,Sophomore
8450,Matthew Simon,Finance,Junior
8451,Brandon Ferguson PhD,Physics,Junior
8452,Daniel Ortega,Electrical Engineering,Senior
8453,Scott Herrera,Finance,Senior
8454,Hannah Smith,Civil Engineering,Sophomore
8455,Nicole Floyd,Mechanical Engineering,Senior
8456,Katelyn Harper,Chemistry,Sophomore
8457,Heidi Mason,Biology,Sophomore
8458,Jennifer Moore,Mechanical Engineering,Senior
8459,Kiara Stout,Chemistry,Sophomore
8460,Autumn Lee,Psychology,Senior
8461,Daniel Fitzgerald,Electrical Engineering,Senior
8462,Margaret Wallace,Computer Science,Senior
8463,John King,Electrical Engineering,Sophomore
8464,Yolanda Wallace,Mathematics,Sophomore
8465,Dawn Werner,Marketing,Junior
8466,Katherine Pacheco,Psychology,Sophomore
8467,Danielle Carter,Electrical Engineering,Sophomore
8468,Michelle Armstrong,Physics,Junior
8469,Kelly Robinson DVM,Data Science,Junior
8470,Randall Johnson,Psychology,Sophomore
8471,Connor Summers,Mechanical Engineering,Junior
8472,Blake Bailey,Physics,Sophomore
8473,Mary Williams,Mathematics,Senior
8474,Paul Bentley,Information Technology,Senior
8475,Richard Nelson,Psychology,Senior
8476,Joshua Haynes,Mechanical Engineering,Sophomore
8477,Joseph Edwards,Computer Science,Junior
8478,Steven Moore,Information Technology,Junior
8479,Holly Cochran,Finance,Senior
8480,Joshua Moody,Mathematics,Senior
8481,Jill Rhodes,Data Science,Sophomore
8482,Craig Patterson,Biology,Senior
8483,Mrs. Megan Kelly DDS,Physics,Senior
8484,John Gibson,Biology,Senior
8485,Joshua Nelson,Marketing,Sophomore
8486,Daniel Owen,Electrical Engineering,Junior
8487,Nicole Salazar,Economics,Senior
8488,Colton Munoz,Electrical Engineering,Sophomore
8489,Emily Vasquez,Physics,Sophomore
8490,Lucas Reynolds,Physics,Senior
8491,Tammy Edwards,Economics,Junior
